PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
024sp,1k1r1b1r/npp2pp1/5n1p/1N6/8/1P1q1N2/1P2QPPP/R2R2K1 b - - 1 16,d3e2 d1d8 a7c8 a1a8 b8a8 d8c8,1405,77,72,134,attraction deflection hangingPiece long mate mateIn3 middlegame queensideAttack,https://lichess.org/rzwAk4RH/black#32,Danish Gambit
0252h,r2qkb1r/p5pp/2p1p3/3p1n2/3P4/2P2Q1P/PP4P1/RNB2RK1 b kq - 3 16,f5h4 f3f7,1226,77,94,1947,mate mateIn1 middlegame oneMove,https://lichess.org/neaSEHVk/black#32,Caro-Kann Defense
0253Z,r2q1rk1/4p1bp/1p4p1/pB1pn3/P3n3/2P1N3/1PQ2PPP/R1BR2K1 b - - 3 17,f8f2 c2e4 d5e4 d1d8 a8d8 g1f2,1632,75,93,2178,advantage long middlegame,https://lichess.org/vsupxYHv/black#34,Pirc Defense
0254B,r4rk1/1pp2Bp1/pbnp2P1/4p1q1/PP2P1b1/1QPP4/R4PP1/1N2K2R b K - 0 15,f8f7 b3f7,881,84,97,481,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zVXVUOZk/black#30,Italian Game
0257T,r2qnr1k/pppb2pp/2n2b1B/3NN3/8/P5QP/1PP1B1P1/R4RK1 b - - 0 18,f6e5 f1f8,1434,77,92,8526,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/j2ohZNAv/black#36,Vienna Game
025BR,r4rk1/p1p1b1pp/8/q3p1B1/1n1pP1P1/1P3N1P/2P1QP2/1K1R3R w - - 1 19,e2c4 g8h8 g5e7 a5a2 b1c1 f8f3,2278,81,82,65,crushing defensiveMove long middlegame sacrifice,https://lichess.org/ZjOu9KwD#37,King's Pawn Game
025Cu,rnbqk2r/pp3ppp/3b4/2p5/2B2n2/2N2Q2/PP1PN1PP/R1B1K2R b KQkq - 3 9,f4e2 f3f7,1396,78,93,445,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/qyQwfyvv/black#18,Sicilian Defense
025Kj,rn1q1rk1/4bp2/b2p1n1B/p7/Ppp1P3/1B3Q2/1PP2PPP/1NKR3R b - - 0 16,c4b3 f3g3 f6g4 g3g4,937,86,91,1260,advantage middlegame short,https://lichess.org/xVHZOizx/black#32,Philidor Defense
025sW,r2q1rk1/1b2bpp1/2p1p2p/1pPp4/1P4Q1/P3P2P/1B1N1PP1/R3R1K1 b - - 0 18,b7c8 g4g7,400,103,84,369,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/EISOdGDe/black#36,Horwitz Defense
02624,r1bqk2r/pp3pb1/2np2p1/2p1p3/4P1p1/2NP1N2/PPPBBPP1/R1Q2RK1 w kq - 0 11,f3h2 d8h4 d2f4 e5f4,1741,75,84,2144,crushing master opening short,https://lichess.org/ALmb9BNs#21,Sicilian Defense
0266v,rnbqkb1r/ppppp2p/8/5p1p/2PPP3/8/PP3PP1/RNBQKBN1 b Qkq - 0 6,f5e4 d1h5,527,101,98,417,mate mateIn1 oneMove opening,https://lichess.org/aqcylPfW/black#12,Dutch Defense
026gl,1k1nRb1r/ppp2ppp/3q4/6N1/2P3Br/3P4/PP3P2/R1BQ2K1 w - - 8 18,g5f7 d6h2 g1f1 f8c5,2256,79,89,823,clearance crushing middlegame short,https://lichess.org/Ds0F4TTy#35,Russian_Game Russian_Game_Other_variations
026wE,1rbr2k1/ppN2ppp/3p4/4n2q/8/1B4Q1/PPP2PPP/3RR1K1 w - - 3 19,e1e5 h5d1 e5e1 d1e1,893,77,98,1607,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/m3l7FmZx#37,Englund Gambit
0279c,r3k2r/pp1bbpR1/1q2p2p/3p4/4n2Q/2NB1P1P/PPPB1P2/R3K3 w Qkq - 1 17,h4h5 b6f2 e1d1 f2d2,1201,83,92,906,attackingF2F7 master mate mateIn2 middlegame short,https://lichess.org/oL9whktK#33,Zukertort Opening
027Ar,2q2r2/1pp2rpk/p1npbn1p/3Np3/4P2N/P2QP1PP/1PP3BK/3R1R2 b - - 6 18,e6d5 e4d5 e5e4 g2e4,1186,81,93,1469,crushing discoveredAttack master middlegame short,https://lichess.org/uvj6KJdY/black#36,Englund Gambit
027IA,rn1q1knr/p1ppp1bP/1p6/4N2Q/3P4/3B4/PPP2P1P/RNB1K2b b Q - 1 9,g8f6 h5f7,963,80,100,98,mate mateIn1 oneMove opening,https://lichess.org/5RkiTrPg/black#18,Owen Defense
027OD,r2q1rk1/1pp2ppp/1pp5/4B3/1P2P2n/P2P1P2/2PQ1P1P/R4K1R w - - 0 16,h1g1 f7f6 e5b2 h4f3 d2c3 f3g1,2034,75,95,8909,advantage fork long middlegame,https://lichess.org/VBQBbp71#31,Ruy Lopez
027j3,r3k2r/pb1p1ppp/1p3nq1/2n5/5Q2/NPP1PN1P/PB2BPP1/R4RK1 w kq - 3 17,f3e5 g6g2,553,95,92,338,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cbUm1Wzl#33,Nimzo-Larsen Attack
028i6,r4rk1/p4ppp/b4b2/3q4/8/P3P2P/R1PNNPP1/3Q1RK1 w - - 2 18,d2b3 d5d1 f1d1 a6e2,1266,80,90,1503,capturingDefender crushing middlegame short,https://lichess.org/1ziMVbPr#35,Queen's Pawn Game
0296l,r1b1k1n1/p2p1p2/2p5/q5bQ/4P3/6B1/PPP3P1/RN2KB2 w Qq - 1 13,c2c3 g5d2 b1d2 a5h5,1188,98,69,24,crushing discoveredAttack middlegame short,https://lichess.org/EIE2Vq94#25,Sicilian Defense
0299K,r2qk2r/1ppbp1b1/p1n2B1p/3p1pN1/3Pp2P/1BN5/PPP3P1/R2Q1RK1 b kq - 0 16,g7f6 d1h5 e8f8 h5f7,1344,77,48,147,mate mateIn2 middlegame short,https://lichess.org/0mXCZz6I/black#32,Rat Defense: Petruccioli Attack
029Eo,r1b1k2r/pp1p1ppp/1qn1pB2/8/4P3/5N2/PPPN1bPP/R2QKB1R w KQkq - 0 9,e1e2 b6e3,823,80,99,569,master mate mateIn1 oneMove opening,https://lichess.org/zzprANol#17,"Queen's Pawn Game: Torre Attack, Gossip Variation"
029I2,r3k2r/p3bppp/2p1q3/2P5/1P1P2n1/P1N1B3/5Pp1/R2QK1R1 w Qkq - 0 17,g1g2 g4e3 f2e3 e6e3,947,87,90,1019,advantage middlegame short,https://lichess.org/EYwXhyZk#33,Queen's Gambit Declined
029MM,r2qr1k1/pp3ppp/3b1n2/8/2P5/2NP2Q1/PP3PPP/R1B2RK1 w - - 5 14,c1f4 f6h5 f4d6 h5g3,1614,75,93,2672,advantage middlegame short,https://lichess.org/Jb7t1k3s#27,Scandinavian Defense
029gy,2r2rk1/pp2qppp/2pb4/3pNP2/3P4/1P3P2/PBQ3PP/1BR2nK1 b - - 0 18,f1h2 f5f6 g7g6 f6e7,1419,76,93,706,advancedPawn crushing middlegame short,https://lichess.org/Z9kxWf3j/black#36,Semi-Slav Defense
029pZ,r4rk1/ppp2pbp/3q1np1/8/8/1P2P3/PBPPQ1PP/RN3RK1 w - - 3 13,e2f3 f6g4 f3g4 g7b2,1799,75,88,74,crushing discoveredAttack middlegame short,https://lichess.org/16zduatP#25,Van't Kruijs Opening
029w3,r1b2rk1/pp3ppp/2p2q2/4n2Q/3NB3/1P2P1P1/P4P1P/R4RK1 b - - 3 16,c8g4 h5h7,734,83,87,44,middlegame,https://lichess.org/pIbW2zea/black#32,Queen's Gambit Declined
02AH2,r2qk2r/ppp1bppp/4p3/3pPb2/2P3nP/2N2P2/PP2P1P1/R1BQKB1R w KQkq - 1 9,f3g4 e7h4 h1h4 d8h4,1366,76,85,115,advantage opening short,https://lichess.org/dKAZSXoN#17,Queen's Pawn Game
02ARe,rq3rk1/2p2ppp/4pn2/p2pP3/b7/1PP1P1P1/P1QN1PP1/2KR3R b - - 0 17,f6d7 c2h7,615,81,100,325,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Gboq4j9w/black#34,Horwitz Defense
02Ack,1rb1k2r/npN1ppb1/5npp/4p3/8/5N2/PPP2PPP/2KR1B1R b - - 1 14,e8f8 d1d8 f6e8 d8e8,1154,79,100,52,mate mateIn2 opening short,https://lichess.org/IoxsFELU/black#28,Sicilian Defense
02Aed,r1bk1b1r/p1p3pp/2Qp4/6p1/3p1q2/P2B4/1P3PPP/R2KR3 b - - 0 17,a8b8 c6e8,790,87,86,81,mate mateIn1 middlegame oneMove,https://lichess.org/PG4kG2XD/black#34,Four Knights Game
02Aqe,r1b1k1nr/pppp1ppp/2n5/4P1N1/1b3B2/2P5/Pq1QPPPP/RN2KB1R b KQkq - 0 7,b4c3 d2c3 b2c3 b1c3,1184,77,93,3448,crushing opening short,https://lichess.org/DMric9BU/black#14,Englund Gambit
02B8R,1r1q1rk1/ppp2ppp/4p3/n2n4/3P4/2P4P/P1PBBPP1/1R1Q1RK1 b - - 8 15,a7a6 c3c4 a5c4 e2c4,1247,75,88,297,crushing middlegame short,https://lichess.org/MJCrFizf/black#30,Scandinavian Defense
02BBW,2kB3r/ppp2ppp/6q1/2b1p3/3nN3/3P3b/PPP1BPP1/R2Q1RK1 w - - 0 14,e4g3 d4e2 d1e2 g6g3 e2f3 g3f3,1826,75,94,2245,advantage kingsideAttack long middlegame pin,https://lichess.org/gNQFjFy8#27,King's Pawn Game
02BTw,r3k2r/pp3ppp/2bNp3/8/1QB2qn1/8/PP3PPP/R4RK1 b kq - 5 15,e8d7 c4e6 f7e6 b4f4,1504,83,80,47,crushing discoveredAttack middlegame short,https://lichess.org/3noWJgZO/black#30,Indian Defense
02C3w,r1bqkbnr/ppp2ppp/2n1p3/8/3pP3/5N2/PPPPNPPP/R1BQKB1R w KQkq - 2 5,e2d4 c6d4 f3d4 d8d4,1039,185,0,10,advantage opening short,https://lichess.org/eckaUIps#9,French Defense
02CDh,r1b1r1k1/pp2bppn/2p1p2B/3q4/3P3Q/2PB1N2/PP3PPP/R4RK1 w - - 1 15,h6g5 h7g5 f3g5 e7g5,2043,75,92,237,advantage middlegame short,https://lichess.org/iKhWm8Si#29,Yusupov-Rubinstein System
02CG7,r1b1k2r/1pp2p2/p3pnp1/4n1Bp/8/P1N5/1P2BPPP/R3K2R b KQkq - 3 18,f6d5 c3d5 e6d5 g5f6 h8g8 f6e5,1472,75,97,1493,advantage fork long middlegame,https://lichess.org/raXShO41/black#36,Queen's Gambit Accepted
02CZ4,r1bqkbnr/ppppp2p/2n3N1/7Q/4p3/8/PPPP1PPP/RNB1KB1R b KQkq - 0 5,h7g6 h5g6,701,90,38,83,mate mateIn1 oneMove opening,https://lichess.org/eCZPGQAX/black#10,Nimzowitsch Defense
02CfU,rnb2rk1/1p3pp1/pq2pb2/4p1p1/3NNP2/5Q2/PPP4P/2KR1B1R b - - 1 14,e5d4 h2h4 d4d3 e4f6,2161,202,33,5,crushing kingsideAttack middlegame short,https://lichess.org/RtQjCR9D/black#28,Sicilian Defense
02ChS,rn1qkb1r/pp4pp/3p4/2p1N3/2BnP1b1/2N1B3/PPP2PPP/R2QK2R b KQkq - 0 11,g4d1 c4f7 e8e7 e3g5,1379,89,82,57,mate mateIn2 middlegame short,https://lichess.org/nX1fIK0P/black#22,Benoni Defense
02CuI,r1bqr3/ppp3pp/6k1/3p4/3Q4/2P3K1/PP4PP/RNB4R w - - 0 15,h1f1 e8e4 c1f4 e4d4,1987,76,91,1438,advantage middlegame short,https://lichess.org/LFkpJU3o#29,Danish Gambit
02DAl,1r3rk1/pp1b1ppp/3np3/q2pQ3/3P4/3B1P2/PPP3PP/1K1R2NR b - - 4 15,d6c4 d3c4 f7f6 e5d6 d5c4 d6d7,1965,78,90,1302,crushing long middlegame,https://lichess.org/8AMaRs2L/black#30,Caro-Kann Defense
02DUG,r2q1rk1/ppp2pp1/2n2bbp/3p4/3P2P1/2NBPN1P/PP3P2/R2Q1RK1 w - - 1 13,d1c2 c6b4 d3g6 b4c2,1342,152,33,13,advantage middlegame short,https://lichess.org/bbtfKjsV#25,Queen's Gambit Declined
02DhH,r4rk1/pbp1bp1p/1p2pnp1/3q2N1/3P3Q/3BB3/PPP3PP/R4RK1 w - - 2 14,f1f6 d5g2,1029,75,100,304,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rFFviiaG#27,French Defense
02Dnf,rnbq1rk1/p3b1pp/4pP2/1Pp3B1/8/2p2N2/PP3PPP/R2QKB1R b KQ - 0 11,c3b2 f6e7 d8d1 a1d1,1627,75,95,12676,advancedPawn crushing fork opening short,https://lichess.org/XJVeiQKf/black#22,Blumenfeld Countergambit Accepted
02E9M,r2qk2r/p1p2ppp/2pb1n2/3p4/2P2Qb1/1PN1P3/PB3PPP/R3KB1R w KQkq - 4 12,f4g5 h7h6 g5g7 h8h7 g7h7 f6h7,2225,75,94,6209,advantage clearance long master middlegame trappedPiece,https://lichess.org/a808BYGC#23,Nimzo-Larsen Attack
02EIw,1r1k3r/2Nppp1p/1bp3pn/B7/4P3/8/PPP2PPP/1R3RK1 w - - 1 18,a5b6 b8b6 c7d5 c6d5,895,79,86,243,advantage middlegame short,https://lichess.org/3lGubekC#35,Sicilian Defense
02ESq,r5k1/pp1b2pp/2n1p1p1/3pP3/3P2Q1/P1P5/3qNKPP/2R4R w - - 2 17,h1d1 a8f8 f2g1 d2e3 g1h1 h7h5 g4g6 e3e2,1975,75,94,10710,advantage master middlegame veryLong,https://lichess.org/LWkDjv4w#33,French Defense
02EhX,r1b1r3/ppkn3p/5n2/1B6/4p3/2R2N2/2PP1PPP/5RK1 b - - 1 19,c7b6 f1b1 a7a6 b5d7 b6a7 d7e8,2094,79,90,628,crushing discoveredAttack exposedKing long middlegame quietMove,https://lichess.org/Vu1Mbuuk/black#38,French Defense
02Em7,r1bkr3/1pppqppp/p7/3Q4/8/4PB2/P1P2PPP/1R2K2R b K - 0 15,c7c6 d5a5 b7b6 a5b6,1156,77,90,367,mate mateIn2 middlegame short,https://lichess.org/8nPXk2pB/black#30,Englund Gambit
02F1X,r2qkr2/ppp4p/5n2/6B1/3np1bQ/8/PPP2PPP/2KR1B1R w q - 2 13,g5f6 d4b3 a2b3 d8d1,1253,257,88,6,discoveredAttack mate mateIn2 middlegame queensideAttack short,https://lichess.org/FoZISDsP#25,Three Knights Opening
02F4u,r2qkb1r/1pp2pp1/p2p3p/3Pp3/1P2Pn2/P2B4/1BPN1P1K/R2Q1Rn1 w kq - 0 15,f1g1 d8h4,536,105,96,192,mate mateIn1 middlegame oneMove,https://lichess.org/SuSuVWpx#29,Scotch Game
02F56,r4rk1/1pp1b1pp/p1nqb3/3p1p2/P2P2n1/1PNB1N2/1BP1QPPP/R4RK1 w - - 0 14,a1e1 c6d4 e2e6 d4e6,1518,76,89,2105,crushing middlegame short,https://lichess.org/Hx2PCMfj#27,Nimzowitsch Defense
02FDO,r1bq1rk1/ppppb1pp/3n1p2/4N3/8/1QNPR3/PP1P1PPP/R1B3K1 b - - 1 11,g8h8 e5g6 h7g6 e3h3,1569,80,76,43,mate mateIn2 middlegame sacrifice short,https://lichess.org/zmYsKK9X/black#22,Ruy Lopez
02FSn,r2qk2r/1pp3p1/p1nbbn1p/3p1p2/3P4/PQN1PN1P/1PPB1P2/R3KB1R w KQkq - 0 13,b3b7 c6a5 b7a8 d8a8,1412,75,93,1727,crushing master middlegame short trappedPiece,https://lichess.org/Yc1JzevW#25,Dutch Defense
02FUE,r4rk1/pp3ppp/2p1bq2/4pn2/4Q3/P2B4/1PP2PPP/2KR2NR b - - 3 16,f5d4 e4h7,449,109,84,366,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/OwcxrPJl/black#32,Indian Defense
02Fdp,3k3r/pp1P1ppp/r1p3q1/1N3n2/6n1/8/PP3PPP/2RQR1K1 b - - 2 19,g6f6 d1g4 c6b5 c1c8 d8d7 c8h8,2409,90,84,56,crushing exposedKing long middlegame skewer,https://lichess.org/RC6zVLF7/black#38,King's Pawn Game
02Fi0,r2q1rk1/pp1bbpp1/3p1n1p/2p5/2B1P2B/2NQ4/PPP2PPP/R4RK1 w - - 2 12,c3d5 f6d5 c4d5 e7h4,1052,81,92,307,advantage discoveredAttack middlegame short,https://lichess.org/Bs2R5kfG#23,Italian Game
02G1F,r3Q1k1/pq3ppp/2p5/2pb2N1/8/6P1/PP1P1P1P/R1B1R1K1 b - - 0 17,a8e8 e1e8,414,98,78,67,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/KJYrvKZI/black#34,English Opening
02GJF,rqb1kb1r/p2n1p1p/1p1N2p1/1N1p4/3B4/3B2P1/PPP2P1P/R3R1K1 b kq - 1 16,e8d8 d6f7,843,81,75,89,mate mateIn1 middlegame oneMove,https://lichess.org/fzLV3CGk/black#32,French Defense
02Ggp,5rk1/p1p2ppp/1pn5/5N2/3q1BQ1/P1n5/2P3PP/4R2K b - - 0 19,c3e4 f5d4 e4f2 h1g1 f2g4 d4c6,2232,79,85,157,advantage long middlegame,https://lichess.org/WTFLBo2s/black#38,King's Gambit Accepted
02GkM,1r1qkb1r/1p3ppp/4b3/p2pP3/P7/1Q6/1P3PPP/RNB2RK1 w k - 3 15,b1c3 d5d4 b3b5 e6d7 b5d3 d4c3,1187,81,91,1647,crushing defensiveMove long middlegame,https://lichess.org/AJRTTvFc#29,Alekhine Defense
02HIO,r1b1k2r/pp3p2/1qp2p1p/3Pn3/N7/5P2/PPP2bPP/1R1QKBNR w Kkq - 3 12,e1e2 b6e3,782,78,100,262,mate mateIn1 middlegame oneMove,https://lichess.org/Nxoh4ha5#23,Richter-Veresov Attack
02HMU,r1bq1bnr/pppp2p1/2nk3p/4pQ2/3PP3/5N2/PPP2PPP/RNB1K2R b KQ - 0 7,d8f6 d4e5 c6e5 c1f4 f6f5 e4f5,2043,77,81,109,advantage fork long opening,https://lichess.org/vmmMR2b1/black#14,Bishop's Opening
02HkX,r2qk2r/1p1n1pp1/p2p4/4p2p/4P1bb/2NQ1nP1/PPP1NPB1/R1B2R1K b kq - 1 15,h4e7 g2f3 d7c5 d3e3 e7g5 e3g5 d8g5 c1g5,1649,75,48,112,advantage master opening veryLong,https://lichess.org/5lu3U75Y/black#30,Sicilian Defense
02Hq5,r2qk2r/2p1n1pp/1bP2p2/pP2p3/Q2pP3/B1Pb4/P2N1PPP/RN2R1K1 w kq - 0 18,c3d4 d8d4 a4d4 b6d4 d2b3 d4a1,1938,108,12,62,advantage long middlegame trappedPiece,https://lichess.org/VpTLyxMo#35,Ruy Lopez
02I6H,r3k1nr/pp1b1ppp/2nB4/1B1N4/Q2P4/7P/Pq1NKP2/8 b kq - 1 15,e8c8 d5b6 a7b6 a4a8 c6b8 a8b8,2004,79,92,368,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/e71xtyYm/black#30,English Opening
02IO1,r4rk1/1ppb2pp/p1n1p3/3p1pN1/3P1P2/P1BQPB2/1PP4q/2KR4 b - - 1 17,c6e7 d1h1 d7b5 h1h2,1611,78,46,68,advantage middlegame short,https://lichess.org/J1DVEroz/black#34,Queen's Pawn Game
02Id6,r5nr/p1Nk1ppp/1pn5/1Bb1p3/4P3/1Q6/PPP3qP/R1BK3R w - - 3 13,b3f7 g8e7 f7f1 g2f1,1879,75,93,2628,advantage defensiveMove middlegame short,https://lichess.org/yqSvQo0q#25,Philidor Defense
02Ik8,rn3b1r/pp2pkp1/2pq1n2/3p4/3P1NpP/3Q4/PPP2P2/RNB1K2R b KQ - 3 11,g7g5 d3g6,884,85,90,39,mate mateIn1 oneMove opening,https://lichess.org/fUT2zOar/black#22,Caro-Kann Defense
02Inh,3rkb1r/pb2pppp/5q2/3N4/8/3Q1P2/PPP3PP/2KR1B1R b k - 0 13,b7d5 d3b5 d5c6 d1d8 e8d8 b5b8,1606,77,89,5232,attraction crushing discoveredAttack long middlegame,https://lichess.org/BXTsRpDm/black#26,Sicilian Defense
02Int,r2qkbnr/pp1bnppp/3p4/1Np5/Q3P3/2PB4/PP3PPP/RNB1K2R b KQkq - 1 9,a7a6 b5d6,1183,83,94,151,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/A5IwHud3/black#18,Ruy Lopez
02IwQ,r1q2r1k/pppb2p1/2nb1n1p/4ppN1/4P3/1QP3P1/PP1N1PBP/R1B2RK1 w - - 2 13,g5f7 f8f7 b3f7 d7e6 f7f6 g7f6,1767,77,90,2752,advantage long middlegame sacrifice,https://lichess.org/vfqk74vm#25,Zukertort Opening
02J8s,r4rBk/ppp2pp1/2nqp3/3p4/3P2b1/2P1PNP1/PPQn1PP1/R3K2R b KQ - 2 14,h8g8 c2h7,869,78,100,151,mate mateIn1 middlegame oneMove,https://lichess.org/srsBlabW/black#28,Queen's Pawn Game
02Jfx,r3kb1r/pp3pp1/3pb2p/q1p5/1n2Q2B/2N5/PPP2PPP/R3KB1R b KQkq - 2 13,b4d5 f1b5 a5b5 c3b5,1678,76,86,1648,crushing middlegame short,https://lichess.org/YlXYBX4F/black#26,Benoni Defense
02JtO,r2q1r2/ppp2ppk/8/8/8/P2R1P2/1PQ2P1P/2K4R b - - 0 17,d8f6 d3d6 f6g6 d6g6,1097,74,88,226,crushing discoveredAttack endgame short,https://lichess.org/1KVSy8eM/black#34,Ponziani Opening
02K3C,r1b1kb1r/pp2pppp/2n2n2/3P4/2B5/q4N2/P2B1PPP/1R1QK2R b Kkq - 2 11,c8g4 d5c6 b7c6 d2b4 a3b4 b1b4,2158,76,95,843,crushing long opening trappedPiece,https://lichess.org/rSiFHwLh/black#22,Sicilian Defense
02KAh,r1bq1k1r/pppp2p1/2n2n1p/2b3BB/4P3/1Qp2N2/P4PPP/RN3RK1 b - - 1 11,h6g5 b3f7,736,88,100,649,mate mateIn1 oneMove opening,https://lichess.org/vlpnvsac/black#22,Italian Game
02KzX,r2q1rk1/5ppp/p1p2b2/2p5/4N1Q1/PP2p3/2PP1PPP/R3K1NR w KQ - 0 14,e4f6 d8f6 f2e3 f6a1,838,92,96,1253,advantage middlegame short,https://lichess.org/f2Y1lE5f#27,Anderssen's Opening
02LHV,r2qr1k1/p1p1bppp/5n2/4R2b/2p5/1P1P1N1P/P2N1PP1/R1BQ2K1 w - - 0 14,d3c4 h5f3 d1f3 d8d4,1885,75,94,2590,advantage middlegame short,https://lichess.org/WFXcB88s#27,Ruy Lopez
02M9t,2kr3r/ppp2p2/3bb2p/1P4p1/P1PpNq2/3P1B2/5PPP/R2Q1RK1 w - - 2 18,a4a5 f4h2,849,105,100,18,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Y8oDLWZc#35,King's Pawn Game
02MML,rnb1k2r/pppp1ppp/8/4P3/2B1q3/5Nn1/PPP4P/RNBQK2R w KQkq - 2 9,e1f2 g3h1 d1h1 e4c4,1330,78,94,13062,advantage opening short,https://lichess.org/fJnNpt8E#17,Bishop's Opening
02MZb,r3kbnr/1pp2ppp/p1p2q2/4p2b/4P3/3P1N1P/PPP2PP1/RNBQ1RK1 w kq - 3 8,c1g5 h5f3 g5f6 f3d1 f6g7 f8g7,1136,75,95,6258,advantage long opening,https://lichess.org/cYS6ot1j#15,Ruy Lopez
02McK,r1b4k/2qnNpbp/pp3np1/3p2B1/B1pP4/2P5/PP1N1PPP/R3Q1K1 w - - 0 17,e7d5 f6d5 e1e8 d7f8,1514,75,94,2618,advantage hangingPiece middlegame short,https://lichess.org/91Khr5Nh#33,Englund Gambit Declined
02Mow,r1b2rk1/p1p2ppp/2pp4/2b3B1/3Nq3/2P4P/PP3PP1/R2Q1RK1 b - - 0 12,c8h3 g2h3 e4g6 d1g4 c5d4 c3d4,1861,77,92,2832,advantage hangingPiece long middlegame quietMove,https://lichess.org/Wu477GgT/black#24,Three Knights Opening
02N0A,r3r1k1/1pp1bp1n/p1n4Q/3qp1P1/8/3P1P1N/PPP1B2P/R3K1R1 b Q - 0 18,d5d6 g5g6 f7g6 g1g6 d6g6 h6g6,1330,78,94,453,crushing fork long middlegame,https://lichess.org/TmfeHtWj/black#36,Van't Kruijs Opening
02N7B,rn2kbn1/ppN1p1p1/4bp2/7r/7p/3P4/PPP2PqP/R1BQK2R b KQq - 0 11,e8d8 c7e6 d8c8 d1h5,1597,76,86,102,advantage fork hangingPiece opening short,https://lichess.org/hDT72pZf/black#22,Scandinavian Defense
02NKd,r1b1k2r/ppp2pp1/4pq1p/3pP3/1bP5/2NBP1P1/PP3PP1/R2QK2R b KQkq - 0 11,f6e5 d1a4 c8d7 a4b4,1123,76,77,144,advantage fork middlegame short,https://lichess.org/D71Yi7Ny/black#22,Queen's Pawn Game
02NaQ,rnb1kbnr/pp1pq1pp/2p2p2/4N3/3PP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,d1h5 g7g6 h5h4 f6e5,1338,79,93,8993,advantage defensiveMove opening short,https://lichess.org/U9pFJWOY#9,Caro-Kann Defense
02Nc2,r4rk1/1p1nb1pp/1p2pp2/3p3b/3P4/P2NP1B1/1P3PPP/R3KB1R w KQ - 3 15,d3f4 e7b4 a3b4 a8a1,1726,75,92,4250,crushing middlegame short,https://lichess.org/Y6EXYBdK#29,Slav Defense
02Np0,1r1q1rk1/1bp1npp1/1p1p1n1p/p2P4/2PQN3/1P4P1/PB3PBP/R4RK1 b - - 1 15,f6e4 d4g7,764,85,87,304,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/OziP9MBL/black#30,English Opening
02Nzh,r1b2rk1/pppp1ppn/7p/2q1P3/2B2P2/2Q5/P5PP/RN2R2K b - - 2 17,b7b5 c4f7 f8f7 c3c5,846,95,88,338,crushing discoveredAttack middlegame short,https://lichess.org/DbNPhFIf/black#34,Italian Game
02Nzx,r3r3/2pbkp1p/2p2p2/1pb1P3/p7/1BN5/PPP2PPP/2KRR3 w - - 0 15,e5f6 e7f8 e1e8 d7e8 b3a4 b5a4,2288,80,64,63,advantage defensiveMove long middlegame trappedPiece,https://lichess.org/IlE1ZcIO#29,Four Knights Game
02OC6,r1bq1rk1/6pp/p2b4/1p1pB3/6P1/2PQPN2/PP5P/R4RK1 b - - 0 18,c8g4 d3d5 g8h8 e5d6 g4f3 f1f3,2076,78,91,3694,crushing long middlegame,https://lichess.org/WeTbdktL/black#36,Queen's Pawn Game
02OZP,rn1qk2r/1pp1npp1/pb2p2p/3pP2b/1P1P4/P1N2N1P/2PBBPP1/R2QK2R w KQkq - 1 12,c3a4 h5f3 e2f3 b6d4,1132,79,84,1985,advantage capturingDefender middlegame short,https://lichess.org/NcXRma9u#23,Scandinavian Defense
02Ojk,r1bq2k1/pp1nbrpp/2p1pn1B/2Pp1pN1/3P4/2N4P/PPQ1PP2/R3KBR1 b Q - 4 12,g7h6 g5e6 g8h8 e6d8,1359,76,95,31664,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/TfYqGtEp/black#24,Semi-Slav Defense
02Oku,r2qk2r/p2nbppp/2n5/2p1p3/4N3/3Q4/PPPP1PPP/RNB1K2R w KQkq - 0 14,e4d6 e7d6 d3d6 c6b4,2476,107,86,549,advantage opening short,https://lichess.org/97Qk80ic#27,Italian Game
02P4S,r1bq1rk1/ppp3p1/7p/4pp1Q/2PPp3/P3P1P1/1PnNKPP1/3R1B1R w - - 0 15,d4e5 d8d3,1173,76,98,2777,mate mateIn1 middlegame oneMove,https://lichess.org/se6nqS8X#29,Queen's Pawn Game
02PdH,r2qk2r/ppp3pp/4pn2/3pP3/1b3B2/2NQ3R/PPP1PP2/R3K3 b Qkq - 0 12,f6e4 d3b5 d8d7 b5b4,1078,77,88,293,advantage fork middlegame short,https://lichess.org/XRtJA4JB/black#24,Dutch Defense
